nodes,split,n,line_consumers,line_searchers,search_segments,time_taken
2,3000,111000,2,2,3,652534926
2,3000,111000,1,3,4,637440639
2,3000,111000,2,2,3,638941107
2,3000,111000,1,3,4,750622728
2,3000,111000,2,2,3,637355371
2,3000,111000,1,3,4,698644407
2,3000,111000,2,2,3,660018711
2,3000,111000,1,3,4,603584780
2,3000,111000,2,2,3,608478176
2,3000,111000,1,3,4,608942804
2,4000,111000,2,2,3,656378666
2,4000,111000,1,3,4,732471844
2,4000,111000,2,2,3,644997848
2,4000,111000,1,3,4,623452063
2,4000,111000,2,2,3,644592434
2,4000,111000,1,3,4,716626731
2,4000,111000,2,2,3,631218099
2,4000,111000,1,3,4,611204756
2,4000,111000,2,2,3,656443406
2,4000,111000,1,3,4,617071225
2,4000,111000,2,2,3,677193363
2,4000,111000,1,3,4,731670489
2,4000,111000,2,2,3,627273697
2,4000,111000,1,3,4,627559895
2,4000,111000,2,2,3,643403429
2,4000,111000,1,3,4,687319251
2,4000,111000,2,2,3,625896392
2,4000,111000,1,3,4,621537890
2,4000,111000,2,2,3,659820150
2,4000,111000,1,3,4,618443398
2,4000,111000,2,2,3,623650625
2,4000,111000,1,3,4,608921487
2,4000,111000,2,2,3,616468433
2,4000,111000,1,3,4,728523494
2,4000,111000,2,2,3,626015608
2,4000,111000,1,3,4,597381583
2,4000,111000,2,2,3,667390386
2,4000,111000,1,3,4,650878135
2,4000,111000,2,2,3,660259513
2,4000,111000,1,3,4,629808424
2,4000,111000,2,2,3,616512252
2,4000,111000,1,3,4,697600673
2,4000,111000,2,2,3,653177984
2,4000,111000,1,3,4,616447906
2,4000,111000,2,2,3,670019461
2,4000,111000,1,3,4,733875991
2,4000,111000,2,2,3,646057769
2,4000,111000,1,3,4,703730839
2,4000,111000,2,2,3,658634302
2,4000,111000,1,3,4,606086349
2,4000,111000,2,2,3,626889599
2,4000,111000,1,3,4,647010315
2,4000,111000,2,2,3,628223874
2,4000,111000,1,3,4,735301061
2,4000,111000,2,2,3,614574788
2,4000,111000,1,3,4,621588024
2,4000,111000,2,2,3,622267794
2,4000,111000,1,3,4,593078742
2,4000,111000,2,2,3,641884803
2,4000,111000,1,3,4,649273451
2,4000,111000,2,2,3,648576312
2,4000,111000,1,3,4,722329771
2,4000,111000,2,2,3,676519120
2,4000,111000,1,3,4,737659334
2,4000,111000,2,2,3,653388784
2,4000,111000,1,3,4,701198479
2,4000,111000,2,2,3,622974013
2,4000,111000,1,3,4,620376124
2,4000,111000,2,2,3,618038773
2,4000,111000,1,3,4,664223653
2,4000,111000,2,2,3,671297287
2,4000,111000,1,3,4,687299118
2,4000,111000,2,2,3,656416562
2,4000,111000,1,3,4,656692497
2,4000,111000,2,2,3,609535727
2,4000,111000,1,3,4,605140119
2,4000,111000,2,2,3,632863837
2,4000,111000,1,3,4,672723146
2,4000,111000,2,2,3,664283656
2,4000,111000,1,3,4,613410258
2,4000,111000,2,2,3,676403852
2,4000,111000,1,3,4,642476936
2,4000,111000,2,2,3,681744506
2,4000,111000,1,3,4,619125931
2,4000,111000,2,2,3,633612294
2,4000,111000,1,3,4,682856139
2,4000,111000,2,2,3,682633497
2,4000,111000,1,3,4,621722636
2,4000,111000,2,2,3,650158495
2,4000,111000,1,3,4,619546346
2,1000,110000,2,2,3,690059647
2,1000,110000,1,3,4,745807493
2,1000,110000,2,2,3,703613202
2,1000,110000,1,3,4,713046293
2,1000,110000,2,2,3,587834408
2,1000,110000,1,3,4,767242352
2,1000,110000,2,2,3,706916127
2,1000,110000,1,3,4,755448226
2,1000,110000,2,2,3,588966962
2,1000,110000,1,3,4,774134004
2,1000,110000,2,2,3,692639379
2,1000,110000,1,3,4,724799760
2,1000,110000,2,2,3,758047695
2,1000,110000,1,3,4,666954575
2,1000,110000,2,2,3,604998401
2,1000,110000,1,3,4,763452695
2,1000,110000,2,2,3,581949385
2,1000,110000,1,3,4,748585392
2,1000,110000,2,2,3,564973294
2,1000,110000,1,3,4,630238709
2,1000,110000,2,2,3,638595695
2,1000,110000,1,3,4,768150686
2,1000,110000,2,2,3,608219611
2,1000,110000,1,3,4,721927515
2,1000,110000,2,2,3,660088978
2,1000,110000,1,3,4,757647807
2,1000,110000,2,2,3,682723896
2,1000,110000,1,3,4,738877156
2,1000,110000,2,2,3,643954508
2,1000,110000,1,3,4,761088106
2,1000,110000,2,2,3,589008412
2,1000,110000,1,3,4,754437651
2,1000,110000,2,2,3,605219070
2,1000,110000,1,3,4,737888292
2,1000,110000,2,2,3,571811259
2,1000,110000,1,3,4,733699930
2,1000,110000,2,2,3,615801691
2,1000,110000,1,3,4,753848280
2,1000,110000,2,2,3,701192558
2,1000,110000,1,3,4,774299801
2,1000,110000,2,2,3,721586841
2,1000,110000,1,3,4,754378042
2,1000,110000,2,2,3,707306935
2,1000,110000,1,3,4,795515177
2,1000,110000,2,2,3,1191763020
2,1000,110000,1,3,4,730136468
2,1000,110000,2,2,3,690239656
2,1000,110000,1,3,4,756733157
2,1000,110000,2,2,3,699095614
2,1000,110000,1,3,4,760894675
2,1000,110000,2,2,3,746254752
2,1000,110000,1,3,4,762783582
2,1000,110000,2,2,3,731496797
2,1000,110000,1,3,4,744573091
2,1000,110000,2,2,3,717028592
2,1000,110000,1,3,4,713615531
2,1000,110000,2,2,3,585489556
2,1000,110000,1,3,4,761294169
2,1000,110000,2,2,3,746469104
2,1000,110000,1,3,4,807966177
2,1000,110000,2,2,3,616861610
2,1000,110000,1,3,4,717859948
2,1000,110000,2,2,3,579518477
2,1000,110000,1,3,4,770544882
2,1000,110000,2,2,3,579440709
2,1000,110000,1,3,4,789754501
2,1000,110000,2,2,3,745908946
2,1000,110000,1,3,4,754216982
2,1000,110000,2,2,3,714384121
2,1000,110000,1,3,4,751212098
2,1000,110000,2,2,3,703241342
2,1000,110000,1,3,4,759469211
2,1000,110000,2,2,3,711033827
2,1000,110000,1,3,4,796603914
2,1000,110000,2,2,3,718784467
2,1000,110000,1,3,4,741610841
2,1000,110000,2,2,3,782516254
2,1000,110000,1,3,4,744725862
2,1000,110000,2,2,3,697392637
2,1000,110000,1,3,4,727864251
2,1000,110000,2,2,3,589544096
2,1000,110000,1,3,4,818992109
2,2000,110000,2,2,3,643697522
2,2000,110000,1,3,4,702343667
2,2000,110000,2,2,3,625888102
2,2000,110000,1,3,4,673577792
2,2000,110000,2,2,3,632967657
2,2000,110000,1,3,4,658651277
2,2000,110000,2,2,3,637566961
2,2000,110000,1,3,4,661831431
2,2000,110000,2,2,3,624123149
2,2000,110000,1,3,4,722591099
2,2000,110000,2,2,3,657900055
2,2000,110000,1,3,4,694461967
2,2000,110000,2,2,3,685942342
2,2000,110000,1,3,4,693621926
2,2000,110000,2,2,3,620573501
2,2000,110000,1,3,4,737294973
2,2000,110000,2,2,3,600375018
2,2000,110000,1,3,4,741856775
2,2000,110000,2,2,3,622004097
2,2000,110000,1,3,4,698433213
2,2000,110000,2,2,3,613456839
2,2000,110000,1,3,4,635662263
2,2000,110000,2,2,3,617392557
2,2000,110000,1,3,4,787442020
2,2000,110000,2,2,3,644848236
2,2000,110000,1,3,4,683088651
2,2000,110000,2,2,3,627757272
2,2000,110000,1,3,4,708586734
2,2000,110000,2,2,3,650219287
2,2000,110000,1,3,4,628024127
2,2000,110000,2,2,3,634743271
2,2000,110000,1,3,4,651136700
2,2000,110000,2,2,3,675077076
2,2000,110000,1,3,4,598809416
2,2000,110000,2,2,3,618788414
2,2000,110000,1,3,4,623700759
2,2000,110000,2,2,3,609076232
2,2000,110000,1,3,4,637586303
2,2000,110000,2,2,3,637880397
2,2000,110000,1,3,4,669833531
2,2000,110000,2,2,3,666225066
2,2000,110000,1,3,4,670438297
2,2000,110000,2,2,3,612462844
2,2000,110000,1,3,4,654591211
2,2000,110000,2,2,3,681148819
2,2000,110000,1,3,4,648334721
2,2000,110000,2,2,3,659691854
2,2000,110000,1,3,4,624982532
2,2000,110000,2,2,3,660191220
2,2000,110000,1,3,4,718151673
2,2000,110000,2,2,3,611890052
2,2000,110000,1,3,4,623730366
2,2000,110000,2,2,3,619544372
2,2000,110000,1,3,4,734272721
2,2000,110000,2,2,3,679955471
2,2000,110000,1,3,4,629838821
2,2000,110000,2,2,3,654763324
2,2000,110000,1,3,4,698762045
2,2000,110000,2,2,3,601056762
2,2000,110000,1,3,4,667013000
2,2000,110000,2,2,3,616737657
2,2000,110000,1,3,4,602476700
2,2000,110000,2,2,3,683020358
2,2000,110000,1,3,4,602706842
2,2000,110000,2,2,3,600746089
2,2000,110000,1,3,4,733303200
2,2000,110000,2,2,3,656731578
2,2000,110000,1,3,4,643465011
2,2000,110000,2,2,3,627601739
2,2000,110000,1,3,4,665160804
2,2000,110000,2,2,3,628372303
2,2000,110000,1,3,4,679178987
2,2000,110000,2,2,3,639230068
2,2000,110000,1,3,4,697242234
2,2000,110000,2,2,3,635439225
2,2000,110000,1,3,4,686591716
2,2000,110000,2,2,3,604688913
2,2000,110000,1,3,4,623420087
2,2000,110000,2,2,3,666935627
2,2000,110000,1,3,4,599082192
2,2000,110000,2,2,3,629877112
2,2000,110000,1,3,4,661770244
2,2000,110000,2,2,3,673809120
2,2000,110000,1,3,4,746953075
2,3000,110000,2,2,3,611756230
2,3000,110000,1,3,4,600097505
2,3000,110000,2,2,3,628163872
2,3000,110000,1,3,4,645602615
2,3000,110000,2,2,3,645903814
2,3000,110000,1,3,4,699075876
2,3000,110000,2,2,3,645975660
2,3000,110000,1,3,4,643192629
2,3000,110000,2,2,3,605196174
2,3000,110000,1,3,4,687861251
2,3000,110000,2,2,3,608295009
2,3000,110000,1,3,4,705828574
2,3000,110000,2,2,3,615887353
2,3000,110000,1,3,4,686982919
2,3000,110000,2,2,3,680702350
2,3000,110000,1,3,4,614356094
2,3000,110000,2,2,3,623819975
2,3000,110000,1,3,4,627877279
2,3000,110000,2,2,3,608250797
2,3000,110000,1,3,4,684950715
2,3000,110000,2,2,3,603437536
2,3000,110000,1,3,4,634005472
2,3000,110000,2,2,3,639115984
2,3000,110000,1,3,4,658355999
2,3000,110000,2,2,3,632080641
2,3000,110000,1,3,4,689981091
2,3000,110000,2,2,3,628301246
2,3000,110000,1,3,4,623653783
2,3000,110000,2,2,3,601873118
2,3000,110000,1,3,4,684762021
2,3000,110000,2,2,3,633515579
2,3000,110000,1,3,4,712520872
2,3000,110000,2,2,3,646041978
2,3000,110000,1,3,4,613780539
2,3000,110000,2,2,3,663952851
2,3000,110000,1,3,4,698766782
2,3000,110000,2,2,3,623551936
2,3000,110000,1,3,4,682841138
2,3000,110000,2,2,3,597119859
2,3000,110000,1,3,4,665617536
2,3000,110000,2,2,3,643517908
2,3000,110000,1,3,4,677532064
2,3000,110000,2,2,3,652843230
2,3000,110000,1,3,4,696406931
2,3000,110000,2,2,3,643748446
2,3000,110000,1,3,4,695707817
2,3000,110000,2,2,3,603695311
2,3000,110000,1,3,4,719185934
2,3000,110000,2,2,3,638390817
2,3000,110000,1,3,4,624138544
2,3000,110000,2,2,3,628630078
2,3000,110000,1,3,4,706277016
2,3000,110000,2,2,3,617612831
2,3000,110000,1,3,4,628993254
2,3000,110000,2,2,3,626658666
2,3000,110000,1,3,4,745719463
2,3000,110000,2,2,3,665505821
2,3000,110000,1,3,4,694159978
2,3000,110000,2,2,3,617293078
2,3000,110000,1,3,4,704519957
2,3000,110000,2,2,3,663588095
2,3000,110000,1,3,4,645523664
2,3000,110000,2,2,3,621296300
2,3000,110000,1,3,4,703612018
2,3000,110000,2,2,3,651704754
2,3000,110000,1,3,4,630288448
2,3000,110000,2,2,3,626919205
2,3000,110000,1,3,4,662134999
2,3000,110000,2,2,3,630385953
2,3000,110000,1,3,4,668867563
2,3000,110000,2,2,3,622731633
2,3000,110000,1,3,4,709731921
2,3000,110000,2,2,3,661833405
2,3000,110000,1,3,4,724046960
2,3000,110000,2,2,3,645226413
2,3000,110000,1,3,4,658544692
2,3000,110000,2,2,3,664593934
2,3000,110000,1,3,4,624609488
2,3000,110000,2,2,3,606377679
2,3000,110000,1,3,4,706642560
2,3000,110000,2,2,3,658697068
2,3000,110000,1,3,4,740818566
2,3000,110000,2,2,3,605208806
2,3000,110000,1,3,4,624155123
2,3000,110000,2,2,3,614166610
2,3000,110000,1,3,4,641330170
2,4000,110000,2,2,3,612649169
2,4000,110000,1,3,4,618280363
2,4000,110000,2,2,3,651477769
2,4000,110000,1,3,4,710462614
2,4000,110000,2,2,3,620934308
2,4000,110000,1,3,4,693171510
2,4000,110000,2,2,3,634515496
2,4000,110000,1,3,4,695296481
2,4000,110000,2,2,3,593652717
2,4000,110000,1,3,4,664723414
2,4000,110000,2,2,3,683157338
2,4000,110000,1,3,4,707611686
2,4000,110000,2,2,3,611323972
2,4000,110000,1,3,4,616122232
2,4000,110000,2,2,3,666629296
2,4000,110000,1,3,4,630264368
2,4000,110000,2,2,3,617107939
2,4000,110000,1,3,4,734879461
2,4000,110000,2,2,3,616107231
2,4000,110000,1,3,4,711045275
2,4000,110000,2,2,3,643295266
2,4000,110000,1,3,4,611143174
2,4000,110000,2,2,3,646638850
2,4000,110000,1,3,4,674436782
2,4000,110000,2,2,3,633466629
2,4000,110000,1,3,4,682769688
2,4000,110000,2,2,3,624681333
2,4000,110000,1,3,4,640948836
2,4000,110000,2,2,3,657221470
2,4000,110000,1,3,4,664561959
2,4000,110000,2,2,3,599441025
2,4000,110000,1,3,4,630450298
2,4000,110000,2,2,3,629011018
2,4000,110000,1,3,4,597471192
2,4000,110000,2,2,3,594328935
2,4000,110000,1,3,4,614377805
2,4000,110000,2,2,3,645751043
2,4000,110000,1,3,4,786676193
2,4000,110000,2,2,3,638671882
2,4000,110000,1,3,4,636085441
2,4000,110000,2,2,3,651301708
2,4000,110000,1,3,4,653924862
2,4000,110000,2,2,3,617419006
2,4000,110000,1,3,4,712358628
2,4000,110000,2,2,3,601806009
2,4000,110000,1,3,4,727593448
2,4000,110000,2,2,3,624852262
2,4000,110000,1,3,4,687550184
2,4000,110000,2,2,3,609155972
2,4000,110000,1,3,4,617850475
2,4000,110000,2,2,3,639801280
2,4000,110000,1,3,4,684632146
2,4000,110000,2,2,3,650927875
2,4000,110000,1,3,4,653988418
2,4000,110000,2,2,3,619230936
2,4000,110000,1,3,4,637753680
2,4000,110000,2,2,3,661609578
2,4000,110000,1,3,4,706591636
2,4000,110000,2,2,3,601509942
2,4000,110000,1,3,4,669264293
2,4000,110000,2,2,3,658139672
2,4000,110000,1,3,4,612935367
2,4000,110000,2,2,3,629097864
2,4000,110000,1,3,4,627805433
2,4000,110000,2,2,3,630468062
2,4000,110000,1,3,4,682615732
2,4000,110000,2,2,3,643176445
2,4000,110000,1,3,4,703818080
2,4000,110000,2,2,3,639305466
2,4000,110000,1,3,4,740732510
2,4000,110000,2,2,3,661118897
2,4000,110000,1,3,4,606275437
2,4000,110000,2,2,3,595474517
2,4000,110000,1,3,4,635107235
2,4000,110000,2,2,3,601251771
2,4000,110000,1,3,4,673367387
2,4000,110000,2,2,3,625111617
2,4000,110000,1,3,4,741263851
2,4000,110000,2,2,3,636317558
2,4000,110000,1,3,4,699932891
2,4000,110000,2,2,3,615141264
2,4000,110000,1,3,4,611518587
2,4000,110000,2,2,3,637459192
2,4000,110000,1,3,4,655532703
2,4000,110000,2,2,3,594642371
2,4000,110000,1,3,4,657118439
2,4000,110000,2,2,3,633155956
2,4000,110000,1,3,4,761127976
2,1000,109000,2,2,3,606030688
2,1000,109000,1,3,4,743191444
2,1000,109000,2,2,3,695624919
2,1000,109000,1,3,4,759130905
2,1000,109000,2,2,3,717222022
2,1000,109000,1,3,4,766202960
2,1000,109000,2,2,3,725103722
2,1000,109000,1,3,4,761429175
2,1000,109000,2,2,3,689778976
2,1000,109000,1,3,4,735192503
2,1000,109000,2,2,3,686863307
2,1000,109000,1,3,4,769869849
2,1000,109000,2,2,3,632298546
2,1000,109000,1,3,4,782580599
2,1000,109000,2,2,3,596984459
2,1000,109000,1,3,4,746953865
2,1000,109000,2,2,3,710725127
2,1000,109000,1,3,4,751285523
2,1000,109000,2,2,3,639842335
2,1000,109000,1,3,4,752379393
2,1000,109000,2,2,3,689825163
2,1000,109000,1,3,4,739811938
2,1000,109000,2,2,3,593114270
2,1000,109000,1,3,4,734724322
2,1000,109000,2,2,3,708475018
2,1000,109000,1,3,4,761129160
2,1000,109000,2,2,3,590718890
2,1000,109000,1,3,4,746128825
2,1000,109000,2,2,3,614325698
2,1000,109000,1,3,4,757621753
2,1000,109000,2,2,3,610334319
2,1000,109000,1,3,4,717728100
2,1000,109000,2,2,3,674323487
2,1000,109000,1,3,4,728379013
2,1000,109000,2,2,3,758924053
2,1000,109000,1,3,4,706642955
2,1000,109000,2,2,3,727845303
2,1000,109000,1,3,4,767390781
2,1000,109000,2,2,3,591873157
2,1000,109000,1,3,4,751553167
2,1000,109000,2,2,3,671626118
2,1000,109000,1,3,4,756002858
2,1000,109000,2,2,3,707497602
2,1000,109000,1,3,4,762037494
2,1000,109000,2,2,3,705553823
2,1000,109000,1,3,4,747923781
2,1000,109000,2,2,3,698250441
2,1000,109000,1,3,4,741353855
2,1000,109000,2,2,3,603102783
2,1000,109000,1,3,4,751215256
2,1000,109000,2,2,3,640121032
2,1000,109000,1,3,4,769952353
2,1000,109000,2,2,3,635498439
2,1000,109000,1,3,4,730752287
2,1000,109000,2,2,3,678533165
2,1000,109000,1,3,4,767400650
2,1000,109000,2,2,3,592364629
2,1000,109000,1,3,4,786045373
2,1000,109000,2,2,3,608069604
2,1000,109000,1,3,4,777914583
2,1000,109000,2,2,3,736736788
2,1000,109000,1,3,4,636840610
2,1000,109000,2,2,3,628480465
2,1000,109000,1,3,4,796026780
2,1000,109000,2,2,3,720382045
2,1000,109000,1,3,4,748917382
2,1000,109000,2,2,3,613482499
2,1000,109000,1,3,4,754919648
2,1000,109000,2,2,3,741278062
2,1000,109000,1,3,4,660438337
2,1000,109000,2,2,3,692633457
2,1000,109000,1,3,4,752818361
2,1000,109000,2,2,3,621601052
2,1000,109000,1,3,4,739196908
2,1000,109000,2,2,3,643696732
2,1000,109000,1,3,4,782752713
2,1000,109000,2,2,3,598631380
2,1000,109000,1,3,4,749001859
2,1000,109000,2,2,3,701255719
2,1000,109000,1,3,4,713421706
2,1000,109000,2,2,3,564031407
2,1000,109000,1,3,4,742474173
2,1000,109000,2,2,3,753845911
2,1000,109000,1,3,4,761371145
2,1000,109000,2,2,3,567876330
2,1000,109000,1,3,4,749129366
2,1000,109000,2,2,3,571870473
2,1000,109000,1,3,4,728400330
2,1000,109000,2,2,3,696507988
2,1000,109000,1,3,4,739027952
2,2000,109000,2,2,3,612481792
2,2000,109000,1,3,4,680598529
2,2000,109000,2,2,3,604284287
2,2000,109000,1,3,4,625035034
2,2000,109000,2,2,3,610483932
2,2000,109000,1,3,4,602941328
2,2000,109000,2,2,3,601534812
2,2000,109000,1,3,4,647771010
2,2000,109000,2,2,3,665269757
2,2000,109000,1,3,4,670587121
2,2000,109000,2,2,3,676128312
2,2000,109000,1,3,4,642641155
2,2000,109000,2,2,3,596006648
2,2000,109000,1,3,4,657523458
2,2000,109000,2,2,3,626921573
2,2000,109000,1,3,4,687020816
2,2000,109000,2,2,3,688644447
2,2000,109000,1,3,4,701249798
2,2000,109000,2,2,3,703680311
2,2000,109000,1,3,4,621986728
2,2000,109000,2,2,3,621959885
2,2000,109000,1,3,4,641176215
2,2000,109000,2,2,3,620167692
2,2000,109000,1,3,4,657290157
2,2000,109000,2,2,3,668835194
2,2000,109000,1,3,4,695880325
2,2000,109000,2,2,3,648524204
2,2000,109000,1,3,4,694838170
2,2000,109000,2,2,3,608159608
2,2000,109000,1,3,4,684945583
2,2000,109000,2,2,3,639744041
2,2000,109000,1,3,4,675002862
2,2000,109000,2,2,3,685203359
2,2000,109000,1,3,4,694729217
2,2000,109000,2,2,3,677352450
2,2000,109000,1,3,4,631199545
2,2000,109000,2,2,3,641916383
2,2000,109000,1,3,4,601588499
2,2000,109000,2,2,3,600752800
2,2000,109000,1,3,4,678908578
2,2000,109000,2,2,3,641995334
2,2000,109000,1,3,4,636236632
2,2000,109000,2,2,3,623288239
2,2000,109000,1,3,4,645087853
2,2000,109000,2,2,3,597319606
2,2000,109000,1,3,4,689651865
2,2000,109000,2,2,3,659818965
2,2000,109000,1,3,4,663996273
2,2000,109000,2,2,3,630532408
2,2000,109000,1,3,4,613586319
2,2000,109000,2,2,3,664587619
2,2000,109000,1,3,4,699330494
2,2000,109000,2,2,3,618105881
2,2000,109000,1,3,4,657886239
2,2000,109000,2,2,3,682830085
2,2000,109000,1,3,4,664138385
2,2000,109000,2,2,3,619174486
2,2000,109000,1,3,4,683995405
2,2000,109000,2,2,3,654348040
2,2000,109000,1,3,4,681720426
2,2000,109000,2,2,3,645768412
2,2000,109000,1,3,4,636079520
2,2000,109000,2,2,3,654998993
2,2000,109000,1,3,4,625522164
2,2000,109000,2,2,3,684156860
2,2000,109000,1,3,4,686451183
2,2000,109000,2,2,3,641494783
2,2000,109000,1,3,4,642394827
2,2000,109000,2,2,3,677648122
2,2000,109000,1,3,4,686232488
2,2000,109000,2,2,3,696247054
2,2000,109000,1,3,4,707591554
2,2000,109000,2,2,3,633742959
2,2000,109000,1,3,4,713542107
2,2000,109000,2,2,3,642857481
2,2000,109000,1,3,4,658699831
2,2000,109000,2,2,3,669603388
2,2000,109000,1,3,4,687185429
2,2000,109000,2,2,3,606184248
2,2000,109000,1,3,4,715025995
2,2000,109000,2,2,3,630877820
2,2000,109000,1,3,4,673588057
2,2000,109000,2,2,3,659065770
2,2000,109000,1,3,4,672450369
2,2000,109000,2,2,3,644210310
2,2000,109000,1,3,4,721000627
2,2000,109000,2,2,3,676192657
2,2000,109000,1,3,4,642707869
2,2000,109000,2,2,3,642499043
2,2000,109000,1,3,4,627471074
2,2000,109000,2,2,3,626651955
2,2000,109000,1,3,4,606302675
2,3000,109000,2,2,3,667618950
2,3000,109000,1,3,4,707651557
2,3000,109000,2,2,3,621321959
2,3000,109000,1,3,4,625202016
2,3000,109000,2,2,3,636569412
2,3000,109000,1,3,4,645286416
2,3000,109000,2,2,3,635975304
2,3000,109000,1,3,4,673117507
2,3000,109000,2,2,3,652398736
2,3000,109000,1,3,4,742333640
2,3000,109000,2,2,3,639543110
2,3000,109000,1,3,4,600678191
2,3000,109000,2,2,3,634483521
2,3000,109000,1,3,4,607535104
2,3000,109000,2,2,3,629592888
2,3000,109000,1,3,4,627105530
2,3000,109000,2,2,3,602263926
2,3000,109000,1,3,4,616475144
2,3000,109000,2,2,3,615641024
2,3000,109000,1,3,4,613868965
2,3000,109000,2,2,3,592999002
2,3000,109000,1,3,4,713314727
2,3000,109000,2,2,3,628081762
2,3000,109000,1,3,4,711366606
2,3000,109000,2,2,3,613692509
2,3000,109000,1,3,4,753774065
2,3000,109000,2,2,3,610266026
2,3000,109000,1,3,4,672837230
2,3000,109000,2,2,3,610014171
2,3000,109000,1,3,4,609649417
2,3000,109000,2,2,3,612056639
2,3000,109000,1,3,4,605781202
2,3000,109000,2,2,3,669147840
2,3000,109000,1,3,4,660184903
2,3000,109000,2,2,3,685218754
2,3000,109000,1,3,4,618222729
2,3000,109000,2,2,3,613348676
2,3000,109000,1,3,4,626914073
2,3000,109000,2,2,3,677502457
2,3000,109000,1,3,4,615589707
2,3000,109000,2,2,3,657408979
2,3000,109000,1,3,4,615683658
2,3000,109000,2,2,3,641368462
2,3000,109000,1,3,4,637318659
2,3000,109000,2,2,3,649489778
2,3000,109000,1,3,4,617190837
2,3000,109000,2,2,3,577672202
2,3000,109000,1,3,4,696338243
2,3000,109000,2,2,3,621820536
2,3000,109000,1,3,4,624685281
2,3000,109000,2,2,3,637827894
2,3000,109000,1,3,4,730567935
2,3000,109000,2,2,3,658910237
2,3000,109000,1,3,4,646870966
2,3000,109000,2,2,3,626205881
2,3000,109000,1,3,4,633675850
2,3000,109000,2,2,3,656377482
2,3000,109000,1,3,4,651846471
2,3000,109000,2,2,3,652979422
2,3000,109000,1,3,4,699615113
2,3000,109000,2,2,3,631088619
2,3000,109000,1,3,4,630543855
2,3000,109000,2,2,3,640061424
2,3000,109000,1,3,4,614858618
2,3000,109000,2,2,3,689977933
2,3000,109000,1,3,4,669578519
2,3000,109000,2,2,3,637572093
2,3000,109000,1,3,4,641602157
2,3000,109000,2,2,3,652964815
2,3000,109000,1,3,4,670047094
2,3000,109000,2,2,3,610156678
2,3000,109000,1,3,4,656011148
2,3000,109000,2,2,3,643584227
2,3000,109000,1,3,4,619573190
2,3000,109000,2,2,3,607161664
2,3000,109000,1,3,4,616898718
2,3000,109000,2,2,3,677992744
2,3000,109000,1,3,4,678067354
2,3000,109000,2,2,3,614377806
2,3000,109000,1,3,4,615654446
2,3000,109000,2,2,3,611108435
2,3000,109000,1,3,4,642434303
2,3000,109000,2,2,3,640294725
2,3000,109000,1,3,4,666570873
2,3000,109000,2,2,3,630499248
2,3000,109000,1,3,4,715686027
2,3000,109000,2,2,3,615109288
2,3000,109000,1,3,4,637272078
2,3000,109000,2,2,3,619836492
2,3000,109000,1,3,4,623575621
2,3000,109000,2,2,3,646692142
2,3000,109000,1,3,4,680075083
2,3000,109000,2,2,3,604936425
2,3000,109000,1,3,4,738555429
2,4000,109000,2,2,3,683907769
2,4000,109000,1,3,4,638506874
2,4000,109000,2,2,3,646311202
2,4000,109000,1,3,4,623491539
2,4000,109000,2,2,3,631316788
2,4000,109000,1,3,4,619529372
2,4000,109000,2,2,3,621808299
2,4000,109000,1,3,4,732501451
2,4000,109000,2,2,3,625687172
2,4000,109000,1,3,4,621401700
2,4000,109000,2,2,3,661167057
2,4000,109000,1,3,4,604823525
2,4000,109000,2,2,3,663700207
2,4000,109000,1,3,4,713724879
2,4000,109000,2,2,3,640634216
2,4000,109000,1,3,4,649729789
2,4000,109000,2,2,3,666119667
2,4000,109000,1,3,4,659690669
2,4000,109000,2,2,3,620364281
2,4000,109000,1,3,4,623063228
2,4000,109000,2,2,3,667126689
2,4000,109000,1,3,4,626757355
2,4000,109000,2,2,3,626448657
2,4000,109000,1,3,4,584347923
2,4000,109000,2,2,3,649025150
2,4000,109000,1,3,4,661445755
2,4000,109000,2,2,3,697813841
2,4000,109000,1,3,4,704216389
2,4000,109000,2,2,3,625935079
2,4000,109000,1,3,4,684908476
2,4000,109000,2,2,3,650954718
2,4000,109000,1,3,4,621368935
2,4000,109000,2,2,3,670198286
2,4000,109000,1,3,4,721982780
2,4000,109000,2,2,3,622157263
2,4000,109000,1,3,4,668392277
2,4000,109000,2,2,3,665351866
2,4000,109000,1,3,4,747226246
2,4000,109000,2,2,3,634869987
2,4000,109000,1,3,4,638459109
2,4000,109000,2,2,3,699161143
2,4000,109000,1,3,4,697025908
2,4000,109000,2,2,3,616367770
2,4000,109000,1,3,4,627103951
2,4000,109000,2,2,3,616228816
2,4000,109000,1,3,4,677800498
2,4000,109000,2,2,3,653955653
2,4000,109000,1,3,4,630787420
2,4000,109000,2,2,3,652351759
2,4000,109000,1,3,4,765316338
2,4000,109000,2,2,3,631456926
2,4000,109000,1,3,4,654891620
2,4000,109000,2,2,3,673709247
2,4000,109000,1,3,4,646139878
2,4000,109000,2,2,3,655671263
2,4000,109000,1,3,4,710763813
2,4000,109000,2,2,3,620102952
2,4000,109000,1,3,4,644979295
2,4000,109000,2,2,3,613629348
2,4000,109000,1,3,4,678383158
2,4000,109000,2,2,3,676019754
2,4000,109000,1,3,4,623285475
2,4000,109000,2,2,3,677060331
2,4000,109000,1,3,4,666662851
2,4000,109000,2,2,3,628382961
2,4000,109000,1,3,4,655022284
2,4000,109000,2,2,3,646068821
2,4000,109000,1,3,4,664779469
2,4000,109000,2,2,3,657712547
2,4000,109000,1,3,4,735050785
